Index,Cluster
272,0
284,1
556,0
127,1
201,1
40,1
606,1
235,1
16,0
8,1
312,0
389,0
449,1
315,1
493,0
428,0
530,1
79,0
407,0
512,1
520,1
134,0
359,1
57,1
155,1
232,0
188,1
602,0
55,1
271,0
211,0
492,0
432,0
460,1
467,0
180,0
126,1
243,1
331,0
230,1
59,1
515,1
153,1
266,1
355,0
161,1
541,1
419,0
192,1
333,0
470,1
114,0
280,1
558,0
324,1
584,1
338,1
218,1
400,1
54,0
440,0
585,1
366,1
229,0
539,1
24,1
365,1
506,1
465,0
18,1
448,0
399,0
87,1
445,1
595,0
525,1
387,0
168,1
51,0
215,1
589,1
594,0
186,1
552,1
193,0
529,0
30,1
66,0
197,1
339,0
505,1
429,0
439,0
523,1
583,1
479,1
596,1
15,0
269,0
568,1
317,1
340,0
345,1
233,0
135,1
437,1
377,0
610,1
490,1
532,1
554,0
108,0
574,0
251,1
104,0
514,1
347,0
450,0
358,0
227,1
25,0
136,1
49,0
296,0
241,0
174,1
46,0
404,1
203,1
303,1
548,1
83,1
118,1
462,0
166,1
564,0
189,0
557,1
509,0
92,1
261,1
138,1
56,1
464,1
88,0
401,1
528,0
139,0
291,1
288,0
23,0
164,0
578,1
559,0
128,0
346,0
240,0
319,1
410,1
262,1
98,0
482,1
443,0
537,0
436,1
202,0
3,1
371,0
350,0
456,0
146,0
310,0
19,1
501,0
260,1
298,1
378,1
190,0
384,1
576,0
196,0
140,1
82,0
502,1
382,0
84,0
334,1
575,0
179,1
99,1
451,1
74,1
7,0
402,0
273,1
279,0
154,0
586,1
191,1
551,1
592,1
555,1
50,1
38,1
208,0
5,1
75,1
248,1
47,0
302,0
70,1
598,0
591,1
225,1
286,1
11,1
522,1
150,1
397,1
115,0
281,1
253,1
195,1
570,1
65,1
434,0
403,0
219,1
362,0
69,1
93,0
68,0
21,1
77,1
577,0
458,0
236,1
457,1
314,0
125,0
228,0
415,0
42,0
4,0
459,1
64,1
488,0
109,1
255,1
567,0
205,0
487,0
147,1
6,1
524,1
290,1
390,0
418,1
386,1
447,0
411,0
259,1
282,1
122,1
78,0
550,0
320,1
572,1
151,1
375,0
299,1
427,0
163,1
499,0
396,1
325,0
265,1
531,0
478,1
513,1
301,1
278,0
143,1
438,1
442,1
199,1
41,1
430,0
553,0
547,1
364,0
231,0
245,1
313,0
167,1
332,0
494,1
466,0
263,0
29,0
238,0
250,0
162,0
149,0
226,1
353,1
533,1
94,0
612,0
221,1
85,1
388,1
187,1
89,1
475,1
34,1
217,1
72,0
305,1
220,1
453,1
534,0
395,0
394,1
110,0
367,1
412,0
12,1
343,0
198,1
213,0
579,0
234,1
571,1
420,0
431,1
516,1
216,0
96,1
461,0
469,0
297,0
63,0
222,1
452,0
95,1
13,1
327,0
435,0
17,1
521,0
246,0
543,1
608,1
207,0
90,1
307,1
341,1
380,1
417,1
344,1
471,0
491,1
351,1
600,1
39,0
86,1
181,1
562,0
580,1
145,1
158,0
172,1
526,0
527,1
408,1
517,0
200,1
426,1
381,1
292,1
348,1
71,1
604,1
569,0
32,1
549,1
603,1
106,1
489,1
546,1
542,0
133,0
60,1
26,1
100,1
363,1
309,0
252,0
481,0
441,0
476,1
22,0
62,0
148,1
483,0
588,0
257,1
52,1
242,1
173,1
35,1
178,0
120,0
275,1
44,0
300,0
76,1
368,1
212,1
267,1
311,1
444,1
503,1
495,1
33,1
9,1
160,1
285,1
295,1
277,1
563,0
484,1
496,1
182,1
590,1
36,0
156,0
2,0
508,1
497,1
308,1
289,0
560,0
414,0
421,1
141,0
223,0
183,0
599,0
511,1
117,1
1,1
113,0
593,1
165,1
184,0
372,1
274,0
0,0
566,0
540,0
500,1
383,0
405,0
561,1
20,1
176,1
335,1
379,0
545,1
171,1
519,1
507,1
152,1
413,1
581,1
316,0
258,1
474,0
337,1
538,1
504,0
398,0
423,0
605,0
480,0
422,1
119,0
256,1
249,1
